TIMESTAMP;PULL_CADENCE;MAX_POWER;MAX_SPEED;MAX_TORQUE
2025-01-09_17:35:06.917;58.82;400;1509.1;100.0
2025-01-09_17:35:07.877;62.50;409;1504.1;100.0
2025-01-09_17:35:08.867;60.61;391;1509.9;100.0
2025-01-09_17:35:09.917;57.14;405;1499.2;100.0
2025-01-09_17:35:10.607;86.96;178;477.7;100.0
2025-01-09_17:35:11.117;0.00;49;127.0;100.0
2025-01-09_17:35:11.327;0.00;5;0.9;100.0
2025-01-09_17:35:11.597;0.00;5;0.3;100.0
2025-01-09_17:35:11.957;0.00;5;0.2;100.0
2025-01-09_17:35:12.317;0.00;5;0.1;100.0
2025-01-09_17:35:12.467;0.00;5;1.2;100.0
2025-01-09_17:35:12.617;0.00;5;0.1;100.0
2025-01-09_17:35:12.678;0.00;5;0.1;100.0
2025-01-09_17:35:12.767;0.00;5;0.1;100.0
2025-01-09_17:35:12.887;0.00;5;0.1;100.0
2025-01-09_17:35:13.217;0.00;5;0.2;100.0
2025-01-09_17:35:13.307;0.00;5;0.1;100.0
2025-01-09_17:35:13.787;0.00;5;0.1;100.0
2025-01-09_17:35:14.447;90.91;5;0.1;100.0
2025-01-09_17:35:14.777;0.00;5;0.2;100.0
2025-01-09_17:35:15.347;0.00;6;16.9;100.0
2025-01-09_17:35:16.007;90.91;7;29.5;100.0
2025-01-09_17:35:16.097;0.00;5;0.2;100.0
2025-01-09_17:35:16.697;100.00;9;69.6;100.0
2025-01-09_17:35:16.937;0.00;5;0.3;100.0
2025-01-09_17:35:17.057;0.00;5;0.2;100.0
2025-01-09_17:35:17.147;0.00;5;0.3;100.0
2025-01-09_17:35:17.268;0.00;5;0.2;100.0
2025-01-09_17:35:19.037;33.92;7;37.2;100.0
2025-01-09_17:35:19.847;74.07;6;31.0;100.0
2025-01-09_17:35:19.937;0.00;5;0.2;100.0
2025-01-09_17:35:21.407;40.82;407;1456.4;100.0
2025-01-09_17:35:22.432;58.54;410;1474.3;100.0
2025-01-09_17:35:23.452;58.82;391;1466.4;100.0
2025-01-09_17:35:24.442;60.61;402;1413.7;100.0
2025-01-09_17:35:24.772;0.00;68;206.8;100.0
2025-01-09_17:35:25.132;0.00;42;131.9;100.0
2025-01-09_17:35:25.732;100.00;7;31.9;100.0
2025-01-09_17:35:26.872;52.63;410;1453.8;100.0
2025-01-09_17:35:27.892;58.82;408;1470.6;100.0
2025-01-09_17:35:28.912;58.82;392;1469.7;100.0
2025-01-09_17:35:29.962;57.14;411;1475.0;100.0
2025-01-09_17:35:30.982;58.82;404;1477.3;100.0
2025-01-09_17:35:32.002;58.82;398;1469.3;100.0
2025-01-09_17:35:33.023;58.77;380;1471.3;100.0
2025-01-09_17:35:34.042;58.88;408;1474.3;100.0
2025-01-09_17:35:35.123;55.50;401;1466.7;100.0
2025-01-09_17:35:36.202;55.61;401;1469.0;100.0
2025-01-09_17:35:37.252;57.14;404;1469.1;100.0
2025-01-09_17:35:38.307;56.87;411;1472.9;100.0
2025-01-09_17:35:39.387;55.56;394;1470.6;100.0
2025-01-09_17:35:40.467;55.56;406;1451.7;100.0
2025-01-09_17:35:41.517;57.14;395;1476.3;100.0
2025-01-09_17:35:42.597;55.56;401;1465.1;100.0
2025-01-09_17:35:43.677;55.56;403;1473.3;100.0
2025-01-09_17:35:44.757;55.56;416;1452.8;100.0
2025-01-09_17:35:45.807;57.14;397;1474.8;100.0
2025-01-09_17:35:46.887;55.56;408;1472.8;100.0
2025-01-09_17:35:47.937;57.14;399;1468.5;100.0
2025-01-09_17:35:48.987;57.14;387;1469.7;100.0
2025-01-09_17:35:50.037;57.14;399;1474.2;100.0
2025-01-09_17:35:51.087;57.14;401;1475.6;100.0
2025-01-09_17:35:52.137;57.14;406;1464.2;100.0
2025-01-09_17:35:53.217;55.56;408;1471.9;100.0
2025-01-09_17:35:54.268;57.09;406;1483.3;100.0
2025-01-09_17:35:55.318;57.14;404;1472.2;100.0
2025-01-09_17:35:56.367;57.20;402;1473.7;100.0
2025-01-09_17:35:57.417;57.14;403;1472.6;100.0
2025-01-09_17:35:58.467;57.14;392;1483.4;100.0
2025-01-09_17:35:59.487;58.82;411;1485.9;100.0
2025-01-09_17:36:00.478;60.54;403;1482.7;100.0
2025-01-09_17:36:01.498;58.82;387;1489.9;100.0
2025-01-09_17:36:02.518;58.82;394;1484.5;100.0
2025-01-09_17:36:03.538;58.82;400;1486.3;100.0
2025-01-09_17:36:04.558;58.82;390;1497.7;100.0
2025-01-09_17:36:05.583;58.54;402;1481.8;100.0
2025-01-09_17:36:06.633;57.14;375;1483.0;100.0
2025-01-09_17:36:07.653;58.82;405;1485.2;100.0
2025-01-09_17:36:08.673;58.82;388;1487.2;100.0
2025-01-09_17:36:09.755;55.45;412;1481.4;100.0
2025-01-09_17:36:10.803;57.25;404;1479.4;100.0
2025-01-09_17:36:11.883;55.56;392;1488.2;100.0
2025-01-09_17:36:12.993;54.05;383;1496.4;100.0
2025-01-09_17:36:14.043;57.14;393;1483.9;100.0
2025-01-09_17:36:15.093;57.14;414;1491.3;100.0
2025-01-09_17:36:16.173;55.56;410;1494.8;100.0
2025-01-09_17:36:17.254;55.50;396;1488.6;100.0
2025-01-09_17:36:18.393;52.68;407;1485.9;100.0
2025-01-09_17:36:19.533;52.63;397;1499.2;100.0
2025-01-09_17:36:20.673;52.63;405;1487.9;100.0
2025-01-09_17:36:21.813;52.63;404;1494.7;100.0
2025-01-09_17:36:22.953;52.63;389;1496.3;100.0
2025-01-09_17:36:24.093;52.63;404;1485.4;100.0
2025-01-09_17:36:25.233;52.63;402;1490.5;100.0
2025-01-09_17:36:26.403;51.28;386;1493.9;100.0
2025-01-09_17:36:27.573;51.28;398;1495.6;100.0
2025-01-09_17:36:28.713;52.63;415;1488.9;100.0
2025-01-09_17:36:29.883;51.28;379;1502.7;100.0
2025-01-09_17:36:31.053;51.28;386;1498.9;100.0
2025-01-09_17:36:32.195;52.54;410;1489.0;100.0
2025-01-09_17:36:33.393;50.08;402;1499.8;100.0
2025-01-09_17:36:34.563;51.28;407;1481.8;100.0
2025-01-09_17:36:35.763;50.00;408;1499.5;100.0
2025-01-09_17:36:36.963;50.00;392;1493.8;100.0
2025-01-09_17:36:38.163;50.00;389;1491.4;100.0
2025-01-09_17:36:39.363;50.00;397;1498.5;100.0
2025-01-09_17:36:40.533;51.28;405;1492.6;100.0
2025-01-09_17:36:41.733;50.00;405;1489.8;100.0
2025-01-09_17:36:42.933;50.00;407;1494.2;100.0
2025-01-09_17:36:44.103;51.28;395;1499.1;100.0
2025-01-09_17:36:45.243;52.63;394;1493.3;100.0
2025-01-09_17:36:46.473;48.78;390;1503.5;100.0
2025-01-09_17:36:47.643;51.28;409;1496.5;100.0
2025-01-09_17:36:48.843;50.00;408;1492.2;100.0
2025-01-09_17:36:50.043;50.00;399;1500.9;100.0
2025-01-09_17:36:51.213;51.28;392;1508.3;100.0
2025-01-09_17:36:52.413;50.00;403;1498.7;100.0
2025-01-09_17:36:53.613;50.00;411;1504.2;100.0
2025-01-09_17:36:54.753;52.63;405;1500.0;100.0
2025-01-09_17:36:55.893;52.63;394;1486.5;100.0
2025-01-09_17:36:57.063;51.28;408;1504.6;100.0
2025-01-09_17:36:58.203;52.63;406;1494.8;100.0
2025-01-09_17:36:59.374;51.24;395;1505.4;100.0
2025-01-09_17:37:00.574;50.00;398;1496.1;100.0
2025-01-09_17:37:01.774;50.00;388;1505.1;100.0
2025-01-09_17:37:02.974;50.00;387;1493.6;100.0
2025-01-09_17:37:04.204;48.78;410;1481.6;100.0
2025-01-09_17:37:05.404;50.00;413;1473.3;100.0
2025-01-09_17:37:06.515;54.01;407;1483.0;100.0
2025-01-09_17:37:07.654;52.68;392;1501.5;100.0
2025-01-09_17:37:08.794;52.63;398;1493.9;100.0
2025-01-09_17:37:09.904;54.05;407;1490.8;100.0
2025-01-09_17:37:11.104;50.00;415;1496.3;100.0
2025-01-09_17:37:12.274;51.28;390;1497.5;100.0
2025-01-09_17:37:13.444;51.28;405;1498.2;100.0
2025-01-09_17:37:14.644;50.00;397;1498.8;100.0
2025-01-09_17:37:15.814;51.28;387;1498.0;100.0
2025-01-09_17:37:16.984;51.28;410;1503.4;100.0
2025-01-09_17:37:18.189;49.79;404;1495.1;100.0
2025-01-09_17:37:19.359;51.28;410;1486.9;100.0
2025-01-09_17:37:20.529;51.28;398;1501.7;100.0
2025-01-09_17:37:21.729;50.00;407;1499.0;100.0
2025-01-09_17:37:22.929;50.00;391;1502.5;100.0
2025-01-09_17:37:24.099;51.28;387;1500.1;100.0
2025-01-09_17:37:25.269;51.28;406;1487.4;100.0
2025-01-09_17:37:26.469;50.00;387;1498.3;100.0
2025-01-09_17:37:27.669;50.00;413;1497.4;100.0
2025-01-09_17:37:28.809;52.63;398;1495.1;100.0
2025-01-09_17:37:29.979;51.28;400;1489.5;100.0
2025-01-09_17:37:31.149;51.28;405;1479.7;100.0
2025-01-09_17:37:32.349;50.00;395;1493.8;100.0
2025-01-09_17:37:33.579;48.78;390;1503.4;100.0
2025-01-09_17:37:34.779;50.00;393;1481.4;100.0
2025-01-09_17:37:35.919;52.63;394;1485.1;100.0
2025-01-09_17:37:37.059;52.63;398;1485.9;100.0
2025-01-09_17:37:38.349;46.51;393;1482.7;100.0
2025-01-09_17:37:39.549;50.00;401;1489.8;100.05102040816327
2025-01-09_17:37:40.749;50.00;403;1489.9;100.20408163265307
2025-01-09_17:37:41.894;52.40;411;1478.2;100.4591836734694
2025-01-09_17:37:43.064;51.28;402;1494.6;100.81632653061226
2025-01-09_17:37:44.264;50.00;395;1489.6;101.83673469387756
2025-01-09_17:37:45.434;51.28;410;1478.0;102.50000000000001
2025-01-09_17:37:46.634;50.00;409;1487.5;103.26530612244899
2025-01-09_17:37:47.865;48.74;413;1483.6;104.1326530612245
2025-01-09_17:37:49.064;50.04;415;1481.1;105.10204081632655
2025-01-09_17:37:50.265;49.96;407;1478.7;107.34693877551022
2025-01-09_17:37:51.434;51.33;409;1481.6;108.62244897959185
2025-01-09_17:37:52.665;48.74;409;1475.2;110.00000000000003
2025-01-09_17:37:53.835;51.28;405;1473.3;111.37755102040818
2025-01-09_17:37:55.035;50.00;412;1483.2;112.6530612244898
2025-01-09_17:37:56.205;51.28;389;1475.9;113.82653061224491
2025-01-09_17:37:57.375;51.28;405;1471.3;115.86734693877551
2025-01-09_17:37:58.545;51.28;386;1477.5;116.73469387755102
2025-01-09_17:37:59.685;52.63;404;1474.8;117.5
2025-01-09_17:38:00.825;52.63;396;1470.4;118.16326530612247
2025-01-09_17:38:01.965;52.63;409;1479.4;118.72448979591837
2025-01-09_17:38:03.105;52.63;394;1473.1;119.18367346938776
2025-01-09_17:38:04.245;52.63;402;1472.0;119.79591836734693
2025-01-09_17:38:05.387;52.54;407;1465.9;119.94897959183673
2025-01-09_17:38:06.525;52.72;406;1471.0;120.0
2025-01-09_17:38:07.665;52.63;410;1481.1;120.0
2025-01-09_17:38:08.805;52.63;399;1481.8;120.0
2025-01-09_17:38:09.915;54.05;388;1474.9;120.0
2025-01-09_17:38:11.055;52.63;395;1479.9;120.0
2025-01-09_17:38:12.135;55.56;413;1480.7;120.0
2025-01-09_17:38:13.215;55.56;412;1477.6;120.0
2025-01-09_17:38:14.295;55.56;404;1497.1;120.0
2025-01-09_17:38:15.375;55.56;394;1500.0;120.0
2025-01-09_17:38:16.425;57.14;392;1497.0;120.0
2025-01-09_17:38:17.535;54.05;392;1468.5;120.0
2025-01-09_17:38:18.615;55.56;394;1483.9;120.0
2025-01-09_17:38:19.725;54.05;392;1493.9;120.0
2025-01-09_17:38:20.775;57.14;397;1489.5;120.0
2025-01-09_17:38:21.825;57.14;403;1492.1;120.0
2025-01-09_17:38:22.845;58.82;411;1504.9;120.0
2025-01-09_17:38:23.955;54.05;416;1496.3;120.0
2025-01-09_17:38:25.065;54.05;391;1494.5;120.0
2025-01-09_17:38:25.725;90.91;174;435.6;120.0
2025-01-09_17:38:26.265;0.00;51;110.8;120.0
2025-01-09_17:38:26.505;0.00;49;56.4;120.0
2025-01-09_17:38:26.596;0.00;9;42.3;120.0
2025-01-09_17:38:27.527;64.45;9;74.4;120.0
2025-01-09_17:38:28.426;66.74;0;0.1;120.0
2025-01-09_17:38:35.596;0.00;0;1.3;120.0
2025-01-09_17:38:36.106;0.00;0;1.8;120.0
2025-01-09_17:38:36.196;0.00;0;0.1;120.0
2025-01-09_17:38:39.166;20.20;0;0.1;120.0
2025-01-09_17:38:39.256;0.00;0;0.5;120.0
2025-01-09_17:38:39.346;0.00;0;0.1;120.0
2025-01-09_17:38:39.406;0.00;0;0.2;120.0
2025-01-09_17:38:39.556;0.00;0;0.2;120.0
2025-01-09_17:38:43.546;0.00;0;0.1;120.0
2025-01-09_17:38:43.726;0.00;0;0.1;120.0
2025-01-09_17:38:44.536;74.07;0;0.1;120.0
2025-01-09_17:38:44.596;0.00;0;0.1;120.0
